"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-10-31,"Parkers-Iron Springs","AR","Little Rock-North Little Rock-Conway","Pulaski County",9415,766.21,0.0337,0.0216,-0.0685,1119
2019-10-31,"Alma","AR","Fort Smith","Crawford County",9416,760.65,0.0074,0.0052,-0.0457,1238
2019-10-31,"Delano","MN","Minneapolis-St. Paul-Bloomington","Wright County",9417,1564.39,0.0434,0.0642,-0.0021,2105
2019-10-31,"Nolanville","TX","Killeen-Temple","Bell County",9418,899.94,0.0239,0.048,0.0719,2059
2019-10-31,"Franklin","WV",,"Pendleton County",9419,895.49,0.0149,0.0026,-0.0554,1768
2019-10-31,"Port Washington North","NY","New York-Newark-Jersey City","Nassau County",9420,2800.15,-0.0203,-0.0338,0.0514,1057
2019-10-31,"Driftwood","TX","Austin-Round Rock","Hays County",9421,1711.35,0.0321,0.0405,-0.0389,2015
2019-10-31,"Kiskiminetas Township","PA","Pittsburgh","Armstrong County",9422,1090.06,0.0763,0.0347,-0.0282,1012
2019-10-31,"Mont Belvieu","TX","Houston-The Woodlands-Sugar Land","Chambers County",9423,1751.74,0.0278,0.0947,0.0915,1763
2019-10-31,"Cramerton","NC","Charlotte-Concord-Gastonia","Gaston County",9424,1272.5,0.0108,0.0453,0.0191,1554
2019-10-31,"Zion","PA","State College","Centre County",9425,1200.76,0.0197,-0.008,-0.0201,1254
2019-10-31,"Town Of Sardinia","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",9426,999.89,0.0009,0.0092,-0.0563,1164
2019-10-31,"Peterstown","WV",,"Monroe County",9427,812.95,-0.0264,-0.0459,-0.009,1357
2019-10-31,"Eagleville","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",9428,1462.06,0.0126,0.0064,0.0507,1742
2019-10-31,"Edgecliff Village","TX","Dallas-Fort Worth-Arlington","Tarrant County",9429,1390.35,0.0004,0.0075,-0.0271,1620
2019-10-31,"Fieldale","VA","Martinsville","Henry County",9430,900.85,0.002,0.0049,0.0291,1030
2019-10-31,"Aviston","IL","St. Louis","Clinton County",9431,1201.16,0.0016,0.0088,0.077,1035
2019-10-31,"Bal Harbour","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",9432,4919.61,-0.0321,-0.0452,0.2103,5363
2019-10-31,"Jamestown","NC","Greensboro-High Point","Guilford County",9433,1025.13,0.0355,0.0587,0.1105,1526
2019-10-31,"Lynnville","TN",,"Giles County",9434,1191.11,-0.0036,0.006,0.0075,1062
2019-10-31,"Gnadenhutten","OH","New Philadelphia-Dover","Tuscarawas County",9435,827.8,0.0272,0.044,0.1441,1154
2019-10-31,"Wrens","GA",,"Jefferson County",9436,968.53,0,0.0082,0.0304,1161
2019-10-31,"Kitty Hawk","NC","Kill Devil Hills","Dare County",9437,1525.08,-0.0023,0.024,0.1124,3492
2019-10-31,"Columbia","NC","Kill Devil Hills","Tyrrell County",9438,1048.62,0.0293,0.0344,-0.0005,1091
2019-10-31,"Alta","IA","Storm Lake","Buena Vista County",9439,889.43,0.0051,-0.0065,-0.0106,1168
2019-10-31,"Auburn","KS","Topeka","Shawnee County",9440,1004.22,-0.0228,-0.0496,-0.0873,1086
2019-10-31,"Fortville","IN","Indianapolis-Carmel-Anderson","Hancock County",9441,1113.4,0.0158,0.0187,-0.0147,1566
2019-10-31,"Oaklawn-Sunview","KS","Wichita","Sedgwick County",9442,667.92,0.003,0.0196,-0.0148,1172
2019-10-31,"Wellington","OH","Cleveland-Elyria","Lorain County",9443,960.94,-0.0029,-0.0167,0.0272,1689
2019-10-31,"Evendale","OH","Cincinnati","Hamilton County",9444,1403.3,-0.0093,-0.015,-0.0136,1094
2019-10-31,"Bowman","SC","Orangeburg","Orangeburg County",9445,888.94,0.0449,0.0528,0.0932,1022
2019-10-31,"Edon","OH",,"Williams County",9446,943.01,0.0019,0.0028,0.0175,1143
2019-10-31,"Volcano","HI","Hilo","Hawaii County",9447,1497.92,0.0127,0.0214,0.074,2043
2019-10-31,"Antonito","CO",,"Conejos County",9448,1453.5,0.0676,0.0787,0.074,1382
2019-10-31,"East Greenville","PA","Philadelphia-Camden-Wilmington","Montgomery County",9449,1272.74,0.0169,0.0254,0.0423,1091
2019-10-31,"Ortonville","MN",,"Big Stone County",9450,1062.21,-0.0108,-0.086,0.0677,1100
2019-10-31,"Scandia","MN","Minneapolis-St. Paul-Bloomington","Washington County",9451,1944.13,-0.0032,-0.0335,-0.0687,1238
2019-10-31,"Adrian","MO","Kansas City","Bates County",9452,864.55,0.0136,0.0181,0.0402,1142
2019-10-31,"Arcadia","IN","Indianapolis-Carmel-Anderson","Hamilton County",9453,1424.47,0.0028,0.0162,0.0325,1246
2019-10-31,"Foreman","AR","Texarkana","Little River County",9454,796.44,0.0174,0.0185,-0.0065,1016
2019-10-31,"South Buffalo Township","PA","Pittsburgh","Armstrong County",9455,1210.36,0.0495,0.0189,-0.0373,1049
2019-10-31,"Lester Prairie","MN","Hutchinson","McLeod County",9456,866.38,-0.0371,-0.1327,-0.3203,1011
2019-10-31,"Town Of Knox","NY","Albany-Schenectady-Troy","Albany County",9457,1338.27,0.0223,0.018,-0.0526,1016
2019-10-31,"Oskaloosa","KS","Topeka","Jefferson County",9458,987.81,-0.0045,-0.015,-0.0213,1116
2019-10-31,"Millington","MD",,"Kent County",9459,1425.9,-0.0195,0.0256,0.0049,1097
2019-10-31,"Ashland","PA","Pottsville","Schuylkill County",9460,768.71,0.0405,0.1002,0.0291,1259
2019-10-31,"Vinita","OK",,"Craig County",9461,770.11,-0.0075,0,-0.0179,2056
2019-10-31,"Malabar","FL","Palm Bay-Melbourne-Titusville","Brevard County",9462,1776.6,0.0267,0.0332,0.0885,1207
2019-10-31,"Pembroke","VA","Blacksburg-Christiansburg-Radford","Giles County",9463,1090.45,0.0043,0.0119,0.0609,1172
2019-10-31,"Pangburn","AR","Searcy","White County",9464,796.5,0.0241,0.0449,0.1338,1018
2019-10-31,"Lapel","IN","Indianapolis-Carmel-Anderson","Madison County",9465,916.29,0.0257,0.0382,0.0363,1164
2019-10-31,"Albany","MO",,"Gentry County",9466,794.42,0.0222,0.0353,-0.0102,1069
2019-10-31,"Town Of Kendall","NY","Rochester","Orleans County",9467,1452.44,-0.0191,-0.0103,-0.0137,1133
2019-10-31,"Town of Tully","NY","Syracuse","Onondaga County",9468,1344.94,-0.0307,-0.0325,0.016,1032
2019-10-31,"Mountainburg","AR","Fort Smith","Crawford County",9469,759.68,0.022,0.0057,-0.0712,1328
2019-10-31,"New Johnsonville","TN",,"Humphreys County",9470,880.27,-0.0144,-0.0064,-0.0166,1214
2019-10-31,"Highland Lake","NJ","New York-Newark-Jersey City","Sussex County",9471,1584.75,0.0086,0.0201,0.0065,2729
2019-10-31,"Hickory Creek","TX","Dallas-Fort Worth-Arlington","Denton County",9472,1733.46,-0.0089,-0.0112,0.022,1764
2019-10-31,"Sharon","CT","Torrington","Litchfield County",9473,1885.5,0.0227,-0.0135,0.0396,1649
2019-10-31,"Towanda","KS","Wichita","Butler County",9474,972.51,0.0093,0.0086,0.0446,1063
2019-10-31,"Oronogo","MO","Joplin","Jasper County",9475,863.51,-0.0173,-0.0156,-0.0061,1271
2019-10-31,"Arrington","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",9476,1848.22,-0.0271,-0.0927,-0.1346,1454
2019-10-31,"Zellwood","FL","Orlando-Kissimmee-Sanford","Orange County",9477,1432,0.0166,0.0263,0.031,1020
2019-10-31,"Oakwood","OH","Cleveland-Elyria","Cuyahoga County",9478,1152.47,0.0279,0.0617,0.0768,1433
2019-10-31,"Georgetown","CA","Sacramento--Roseville--Arden-Arcade","El Dorado County",9479,1820.74,-0.011,-0.0135,-0.0418,1140
2019-10-31,"Winthrop","WA",,"Okanogan County",9480,1614.88,0.0183,0.0226,0.06,2049
2019-10-31,"Thomaston","ME",,"Knox County",9481,1302.66,0.0291,0.038,0.0024,1052
2019-10-31,"Corning","IA",,"Adams County",9482,783.34,-0.002,-0.0045,-0.0086,1335
2019-10-31,"Roberta","GA","Macon-Bibb County","Crawford County",9483,1003.18,0.0215,0.0311,0.0072,1395
2019-10-31,"Trenton","TN",,"Gibson County",9484,768.34,-0.0213,-0.0549,-0.0556,1424
2019-10-31,"Germany Township","PA","Gettysburg","Adams County",9485,1250.09,-0.0033,-0.0225,0.0046,1188
2019-10-31,"Rockwell City","IA",,"Calhoun County",9486,842.81,0.0153,0.0256,-0.0046,1172
2019-10-31,"Albion","NE",,"Boone County",9487,1117.55,0.0217,0.0393,0.1089,1158
2019-10-31,"Chittenango","NY","Syracuse","Madison County",9488,1086.36,-0.013,-0.0152,-0.0993,1825
2019-10-31,"Searingtown","NY","New York-Newark-Jersey City","Nassau County",9489,3188.89,-0.023,0.0089,-0.0053,1708
2019-10-31,"Manti","UT",,"Sanpete County",9490,1203.32,0.0162,0.0254,0.0679,1484
2019-10-31,"Stanchfield","MN","Minneapolis-St. Paul-Bloomington","Isanti County",9491,1484.96,0.0004,0.0106,0.0083,1201
2019-10-31,"Whitfield","PA","Reading","Berks County",9492,1402.14,0.0005,0.0096,0.0257,1068
2019-10-31,"Weems","VA",,"Lancaster County",9493,1440.4,-0.0161,-0.016,-0.0595,1392
2019-10-31,"Medicine Lodge","KS",,"Barber County",9494,722.82,0.0211,0.0101,-0.0437,1257
2019-10-31,"Iola","KS",,"Allen County",9495,758.43,0.017,-0.0072,-0.0155,2412
2019-10-31,"Anthony","KS",,"Harper County",9496,733.14,0.01,0.0301,-0.031,1402
2019-10-31,"Pewee Valley","KY","Louisville/Jefferson County","Oldham County",9497,1510.29,-0.0088,-0.0072,0.0317,1405
2019-10-31,"McGregor","MN",,"Aitkin County",9498,1356.12,-0.024,-0.0231,0.0525,3123
2019-10-31,"Woodbine","NJ","Ocean City","Cape May County",9499,1438.69,-0.0337,-0.0135,0.0333,3600
2019-10-31,"Saint Martinville","LA","Lafayette","Saint Martin Parish",9500,780.05,-0.0394,-0.0389,-0.2439,1747
2019-10-31,"Napier Township","PA",,"Bedford County",9501,1111.4,-0.0123,-0.003,0.0941,1126
2019-10-31,"Beach Haven West","NJ","New York-Newark-Jersey City","Ocean County",9502,1829.9,-0.0152,-0.009,0.0095,5311
2019-10-31,"Fox Lake Hills","IL","Chicago-Naperville-Elgin","Lake County",9503,1459.25,0.0006,0.0154,-0.0046,1069
2019-10-31,"Walker","MN","Brainerd","Cass County",9504,1198.48,-0.0192,-0.0278,0.0427,1573
2019-10-31,"Pleasant Valley","WV","Fairmont","Marion County",9505,890.42,0.0219,0.0195,-0.0291,1622
2019-10-31,"Churchton","MD","Baltimore-Columbia-Towson","Anne Arundel County",9506,1926.57,0.0231,0.0354,0.0642,1194
2019-10-31,"Shoals","IN",,"Martin County",9507,820.76,0.0102,0.013,0.0264,1303
2019-10-31,"Flandreau","SD",,"Moody County",9508,957.34,-0.0004,-0.0103,-0.0022,1130
2019-10-31,"Kitts Hill","OH","Huntington-Ashland","Lawrence County",9509,867.27,-0.0332,-0.0356,-0.0315,1040
2019-10-31,"Monon","IN",,"White County",9510,896.39,0.0089,0.0187,0.0121,1354
2019-10-31,"Wanatah","IN","Michigan City-La Porte","La Porte County",9511,1116.57,0.0386,0.0284,0.0828,1077
2019-10-31,"West Amwell Township","NJ","New York-Newark-Jersey City","Hunterdon County",9512,2083.42,0.0085,0.0013,-0.0069,1140
2019-10-31,"Marlow","OK","Duncan","Stephens County",9513,639.87,-0.0387,-0.0282,-0.0242,2196
2019-10-31,"Mount Olive","AL","Birmingham-Hoover","Jefferson County",9514,1025.53,0.0256,0.028,0.0147,1679
2019-10-31,"Saint Charles","IA","Des Moines-West Des Moines","Madison County",9515,968.61,0.0156,-0.0046,-0.0604,1071
2019-10-31,"Earleville","MD","Philadelphia-Camden-Wilmington","Cecil County",9516,1236.96,0.0019,-0.0023,-0.035,1993
2019-10-31,"Bloomville","OH","Tiffin","Seneca County",9517,924.17,0.0129,0.0153,0.0521,1029
2019-10-31,"Town of Castile","NY",,"Wyoming County",9518,1288.66,-0.0371,-0.0226,0.0498,1187
2019-10-31,"Alexandria","OH","Columbus","Licking County",9519,1387.76,-0.0181,-0.038,0.0043,1069
2019-10-31,"Town of Hunter","NY",,"Greene County",9520,1514.9,-0.0194,-0.0056,0.0622,2545
2019-10-31,"Town of Salem","NY","Glens Falls","Washington County",9521,1128.5,0.0764,0.0476,-0.3681,1944
2019-10-31,"Village Green","NY","Syracuse","Onondaga County",9522,1135.32,-0.0142,-0.0091,0.0064,1463
2019-10-31,"Syracuse","NE",,"Otoe County",9523,1162.43,0.003,0.0195,0.0204,1136
2019-10-31,"Mantorville","MN","Rochester","Dodge County",9524,1307.65,0.0106,-0.0013,0.0111,1027
2019-10-31,"Newmanstown","PA","Lebanon","Lebanon County",9525,998.18,0.032,0.0428,-0.0254,1030
2019-10-31,"Antrim","NH","Manchester-Nashua","Hillsborough County",9526,1482.98,0.0246,0.027,-0.0289,1280
2019-10-31,"Porum","OK",,"McIntosh County",9527,614.75,0.0155,0.0459,-0.1214,1024
2019-10-31,"Springville","CA","Visalia-Porterville","Tulare County",9528,1280.11,0.002,-0.0013,0.0018,1135
2019-10-31,"Julian","NC","Greensboro-High Point","Guilford County",9529,1083.42,0.0308,0.0681,0.0168,1164
2019-10-31,"Vernonia","OR","Portland-Vancouver-Hillsboro","Columbia County",9530,1385.97,0.0006,-0.0165,0.0119,1316
2019-10-31,"Sherrill","NY","Utica-Rome","Oneida County",9531,1076.88,0.0755,0.1266,0.1181,1163
2019-10-31,"Yorkville","NY","Utica-Rome","Oneida County",9532,964.85,0.0743,0.0936,0.1363,1010
2019-10-31,"Streetman","TX",,"Freestone County",9533,1192.28,0.0058,0.0094,0.0113,1035
2019-10-31,"Logan","IA","Omaha-Council Bluffs","Harrison County",9534,949.23,0.0034,0.0163,-0.0248,1144
2019-10-31,"Huntsville","OH","Bellefontaine","Logan County",9535,1001.1,0.0048,0.0118,-0.0096,1836
2019-10-31,"Bridgeport","TX","Dallas-Fort Worth-Arlington","Wise County",9536,1218.14,0.0231,0.0433,0.0157,1172
2019-10-31,"Climax Springs","MO",,"Camden County",9537,946.32,0.0099,-0.0067,0.0432,2161
2019-10-31,"La Joya","TX","McAllen-Edinburg-Mission","Hidalgo County",9538,760.06,-0.0043,-0.008,-0.0467,1232
2019-10-31,"Leith-Hatfield","PA","Pittsburgh","Fayette County",9539,762.95,-0.0253,-0.0486,-0.0641,1143
2019-10-31,"Westworth Village","TX","Dallas-Fort Worth-Arlington","Tarrant County",9540,1442.23,0.0139,0.026,0.0184,1055
2019-10-31,"Odessa","MO","Kansas City","Lafayette County",9541,843.94,0.0152,0.0299,0.0095,2192
2019-10-31,"Gilpin Township","PA","Pittsburgh","Armstrong County",9542,1045.47,0.0629,0.0265,-0.051,1046
2019-10-31,"Argentine","MI","Flint","Genesee County",9543,1499.54,0.0318,0.0871,0.0912,1041
2019-10-31,"Hudson Bend","TX","Austin-Round Rock","Travis County",9544,1816,-0.003,0.0007,0.0151,2066
2019-10-31,"Marfa","TX",,"Presidio County",9545,1325.91,0.0253,0.0435,-0.0256,1050
2019-10-31,"Lawnside","NJ","Philadelphia-Camden-Wilmington","Camden County",9546,1499.69,0.0006,0.0405,0.0116,1038
2019-10-31,"Otto","NC",,"Macon County",9547,1262.83,0.0318,0.0427,0.0002,1520
2019-10-31,"Mount Healthy Heights","OH","Cincinnati","Hamilton County",9548,984.38,0.0112,0.0269,0.022,1066
2019-10-31,"West Wyomissing","PA","Reading","Berks County",9549,1275.95,0.0131,0.0211,0.0086,1358
2019-10-31,"North Falmouth","MA","Barnstable Town","Barnstable County",9550,2053.4,-0.0601,-0.0575,0.0618,2780
2019-10-31,"Skandia","MI","Marquette","Marquette County",9551,956.69,-0.0911,-0.1641,-0.0335,1037
2019-10-31,"Gleason","TN","Martin","Weakley County",9552,852.7,-0.0063,-0.0123,0.0135,1045
2019-10-31,"Town Of Fleming","NY","Auburn","Cayuga County",9553,976.2,-0.0243,-0.0289,-0.0308,1164
2019-10-31,"Earlham","IA","Des Moines-West Des Moines","Madison County",9554,1043.07,-0.004,-0.0067,-0.0624,1077
2019-10-31,"South Coventry Township","PA","Philadelphia-Camden-Wilmington","Chester County",9555,1725.02,0.0002,0.0019,0.0189,999
2019-10-31,"Shelbina","MO",,"Shelby County",9556,850.12,0.0252,0.041,-0.0068,1113
2019-10-31,"Barnesville","GA","Atlanta-Sandy Springs-Roswell","Lamar County",9557,974.2,-0.007,-0.0135,0.0159,1910
2019-10-31,"Double Oak","TX","Dallas-Fort Worth-Arlington","Denton County",9558,3042.1,-0.0072,-0.0019,0.0835,1041
2019-10-31,"Pinebluff","NC","Pinehurst-Southern Pines","Moore County",9559,1184.62,0.0045,-0.0041,-0.0014,1068
2019-10-31,"Churchville","MD","Baltimore-Columbia-Towson","Harford County",9560,1976.28,0.0236,-0.0073,-0.0059,1104
2019-10-31,"Patterson","GA","Waycross","Pierce County",9561,1057.23,0.012,-0.009,-0.0272,1042
2019-10-31,"Red Oak","NC","Rocky Mount","Nash County",9562,1056.9,0.0044,0.0578,0.0347,1289
2019-10-31,"Valley","NE","Omaha-Council Bluffs","Douglas County",9563,1173.29,-0.022,-0.0411,-0.0793,1663
2019-10-31,"Marietta","PA","Lancaster","Lancaster County",9564,1100.04,-0.0129,0.0077,0.0002,1061
2019-10-31,"Town of Pine Plains","NY","New York-Newark-Jersey City","Dutchess County",9565,1794.77,-0.0026,0.0014,0.0195,1162
2019-10-31,"Caernarvon Township","PA","Reading","Berks County",9566,1272.51,-0.0286,-0.0189,-0.0208,1528
2019-10-31,"Gower","MO","Kansas City","Clinton County",9567,908.73,0.0167,-0.0042,-0.0021,1144
2019-10-31,"Tecumseh","NE",,"Johnson County",9568,939.91,-0.0212,-0.0314,-0.0176,1027
2019-10-31,"Delaware","NY",,"Sullivan County",9569,1384.89,0.0373,0.0456,0.0936,1494
2019-10-31,"Oak Park Heights","MN","Minneapolis-St. Paul-Bloomington","Washington County",9570,1525,-0.0237,-0.037,0.0014,1572
2019-10-31,"Clarinda","IA",,"Page County",9571,799.44,0.0014,-0.0055,-0.1045,1808
2019-10-31,"Wellman","IA","Iowa City","Washington County",9572,942.58,0.0085,0.0005,0.0108,1056
2019-10-31,"Grantham","NH","Claremont-Lebanon","Sullivan County",9573,1547.94,0.0029,0.0106,0.006,2104
2019-10-31,"Purlear","NC","North Wilkesboro","Wilkes County",9574,1132.8,0.0018,-0.0003,0.0427,1316
2019-10-31,"Harbor Bluffs","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",9575,1498.32,0.0242,0.0123,0.0073,1431
2019-10-31,"Bethlehem","WV","Wheeling","Ohio County",9576,963.29,0.0053,-0.0174,-0.106,1138
2019-10-31,"Voluntown","CT","Norwich-New London","New London County",9577,1255.69,0.0179,0.0404,-0.0179,1207
2019-10-31,"Pillager","MN","Brainerd","Cass County",9578,1228.39,-0.0019,0.0015,0.0594,1271
2019-10-31,"Rock Creek","OH","Ashtabula","Ashtabula County",9579,875.56,0.0575,0.0458,-0.0169,1047
2019-10-31,"Tuscola","TX","Abilene","Taylor County",9580,1311.12,0.0274,0.0448,0.0738,2017
2019-10-31,"East Williston","NY","New York-Newark-Jersey City","Nassau County",9581,3057.34,-0.0102,0.0143,0.0542,1015
2019-10-31,"Lindale","TX","Tyler","Smith County",9582,1151.18,0.0024,-0.001,0.0152,1960
2019-10-31,"Folly Beach","SC","Charleston-North Charleston","Charleston County",9583,2217.12,-0.0109,-0.0336,-0.0608,2051
2019-10-31,"The Plains","VA","Washington-Arlington-Alexandria","Fauquier County",9584,1884.28,-0.0243,-0.0001,0.0178,1022
2019-10-31,"Hampton","CT","Worcester","Windham County",9585,1283.19,-0.0125,-0.0415,0.0457,1423
2019-10-31,"Harlan","IA",,"Shelby County",9586,872.62,-0.0241,-0.0114,-0.0543,1994
2019-10-31,"Silver Lake","IN","Warsaw","Kosciusko County",9587,1070.41,-0.0244,-0.0111,0.0405,1127
2019-10-31,"Proctor","MN","Duluth","Saint Louis County",9588,981.85,0.0315,0.0041,-0.144,1191
2019-10-31,"Hayden","CO","Steamboat Springs","Routt County",9589,2189.96,0.0718,0.0381,-0.0104,1101
2019-10-31,"Rochester","WI","Racine","Racine County",9590,1300.46,-0.0336,-0.0672,0.0617,1095
2019-10-31,"Ardmore","TN",,"Giles County",9591,1164.08,0.0082,0.0044,0.0047,1160
2019-10-31,"Sewanee","TN","Tullahoma-Manchester","Franklin County",9592,1171.04,0.0025,0.0101,0.049,1536
2019-10-31,"Carbondale","KS","Topeka","Osage County",9593,857.79,-0.0224,-0.0665,0.0091,1110
2019-10-31,"North Webster","IN","Warsaw","Kosciusko County",9594,1234.43,-0.0205,0.0296,0.1115,1561
2019-10-31,"Thorsby","AL","Birmingham-Hoover","Chilton County",9595,1051.75,0.0198,0.045,0.0524,1130
2019-10-31,"Saint George","KS","Manhattan","Pottawatomie County",9596,1188.21,0.0336,0.0371,0.0655,1277
2019-10-31,"Lynchburg","TN","Tullahoma-Manchester","Moore County",9597,1134.74,0.014,0.0424,0.0832,1392
2019-10-31,"Macon","NC",,"Warren County",9598,1152.34,0.0088,0.0196,0.0605,1396
2019-10-31,"Bremen","GA","Atlanta-Sandy Springs-Roswell","Haralson County",9599,1151.71,0.0028,0.0193,0.0168,4162
2019-10-31,"Spencer","NC","Charlotte-Concord-Gastonia","Rowan County",9600,856.23,-0.0054,-0.0142,0.0011,1450
2019-10-31,"Lynn","IN",,"Randolph County",9601,923.63,0.013,0.0247,0.0464,1053
2019-10-31,"Rutledge","GA","Atlanta-Sandy Springs-Roswell","Morgan County",9602,1350.87,0.0079,0.0228,0.0452,1265
2019-10-31,"Leisuretowne","NJ","Philadelphia-Camden-Wilmington","Burlington County",9603,1529.33,-0.0214,0.0172,-0.0201,1900
2019-10-31,"Manchester","ME","Augusta-Waterville","Kennebec County",9604,1009.8,-0.0192,0.0036,-0.0311,1257
2019-10-31,"Liberty","PA","Pittsburgh","Allegheny County",9605,855.17,0.0181,0.0246,0.047,1101
2019-10-31,"Morristown","IN","Indianapolis-Carmel-Anderson","Shelby County",9606,901.84,-0.0331,-0.0563,-0.0491,1099
2019-10-31,"Alva","OK",,"Woods County",9607,821.97,0.0023,0.003,-0.0181,1962
2019-10-31,"La Fontaine","IN","Wabash","Wabash County",9608,835.78,0.0001,0.0092,-0.0177,1021
2019-10-31,"Graford","TX","Mineral Wells","Palo Pinto County",9609,1356.49,0,-0.0124,-0.0309,2840
2019-10-31,"Hill City","SD","Rapid City","Pennington County",9610,1188.74,0.0184,0.0169,-0.0296,1292
2019-10-31,"Town Of Conesus","NY","Rochester","Livingston County",9611,1394.94,0.0038,0.001,-0.0299,1131
2019-10-31,"Greybull","WY",,"Big Horn County",9612,1005.07,0.0322,0.052,0.0167,1121
2019-10-31,"Dalworthington Gardens","TX","Dallas-Fort Worth-Arlington","Tarrant County",9613,1508.09,-0.0036,-0.0008,-0.0167,1032
2019-10-31,"Milford","VA","Richmond","Caroline County",9614,1214.47,-0.0396,-0.0306,-0.0357,1039
2019-10-31,"Naalehu","HI","Hilo","Hawaii County",9615,1496.14,0.0109,0.0093,0.0276,1200
2019-10-31,"Cumby","TX","Sulphur Springs","Hopkins County",9616,1238.2,-0.0112,-0.0154,0.0103,1423
