"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10"
"Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1750,1600,1575,1600,1500,1500,1600,1600,1595,1597.5,1550,1600,1750,1775,1785,1700,1697.5,1550,1597.5,1600,1562.5,1585,1650,1670,1625,1650,1690,1682.5,1695,1696.5,1650,1695,1650,1675,1735,1750,1750,1750,1750,1749,1695,1695,1700,1669,1695,1735,1750,1750,1750,1750,1750,1695,1695,1692.5,1690,1700,1697,1695,1700,1692.5,1699,1700,1695,1695,1695,1700,1750,1750,1775,1742.5,1745,1750,1762.5,1750,1750,1747,1700,1700,1750,1795,1800,1805,1805,1850,1800,1775,1785,1799,1795
"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",88,,,,,,,,,,,,1300,1295,1300,1300,1225,1250,1250,1250,1250,1200,1200,1200,1200,1200,1200,1292.5,1250,1250,1200,1200,1200,1200,1195,1195,1200,1200,1200,1200,1247,1200,1245,1250,1250,1250,1250,1200,1200,1200,1200,1200,1225,1200,1250,1200,1250,1250,1250,1250,1250,1250,1295,1250,1295,1290,1295,1295,1295,1275,1250,1275,1250,1275,1295,1300,1295,1350,1325,1350,1299,1322.5,1300,1295,1300,1347,1375,1395,1375,1395,1400,1400,1420,1400,1397,1395,1400,1449.5,1450,1450,1462.5,1450,1450,1495,1499,1497,1495,1500,1520,1550,1550,1595,1595,1650,1627.5,1599,1580,1585
"Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589,3525,3550,3497.5,3470,3500,3500,3572.5,3650,3600,3650,3650,3670,3700,3697.5,3625,3590,3650,3697.5,3600,3600,3697.5,3722.5,3775,3800,3800,3750,3600,3600,3625,3650,3600,3800,3900,3900,3950,3800,3672.5,3700,3700
"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,2900,2900,2950,3025,2995,3100,3090,3100,3100,2999.5,3000,2997.5,3000,3000,3100,3200,3200,3200,3200,3300,3200,3200,3200,3200,3399,3300,3197.5,3395,3250,3200,3350,3385,3197.5
"Fontana","CA","Riverside-San Bernardino-Ontario","San Bernardino County",91,,,,,,,,,,,,,,,,2080,2100,2100,1999.5,1999,2000,1999,1950,1950,1900,1900,1900,1969,1900,1997,1969,1895,1895,1990,1975,1985,1979,1997.5,1997,1950,1950,1995,1950,1995,1999,1962.5,1989,1977,1995,1999,2000,2000,2050,2100,2125,2100,2062.5,2034.5,2000,2025,2100,2149.5,2149.5,2150,2182,2150,2097.5,2100,2100,2150,2125,2150,2100,2100,2150,2195,2162.5,2250,2150,2250,2250,2150,2172.5,2250,2200,2250,2300,2300,2292.5,2300,2345,2350,2312.5,2300,2347.5,2350,2399,2365,2450,2450,2350,2300,2345,2350,2385,2390,2300,2350,2375,2425,2450,2450,2403,2412.5,2400,2422.5,2499
"Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525,2375,2499.5,2790,2900,2790,2695,2500,2500,2500,2500,2500,2594.5,2545,2500,2600,2595,2695,2545,2590,2500,2550,2500,2500,2447.5,2500,2800,2700,2697.5,2595,2525,2500,2400
"Arlington","VA","Washington-Arlington-Alexandria","Arlington County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,3750,3750,3750,3850,3875,3795,3700,3700,3600,3725,3500,3450,3775,3800,3995,4100,3995,4000,3972.5,3850,3775,3700,3800,3900,3700,4000,4047.5,4250,4000,4000,3795,3700,3800
"Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1725,1695,1850,1662.5,1737.5,1850,1700,1595,1595,1795,1772.5,1725,1650,1600,1695,1697.5,1772.5,1722.5,1650,1750,1695,1722.5,1650,1750,1722.5,1697.5,1547.5,1500,1595,1625,1595,1572.5
"Santa Rosa","CA","Santa Rosa","Sonoma County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3400,3400,3450,3200,3200,2997.5,2997.5,3000,3000,2975,2975,3095,3125,3200,3100,3100,3100
"Oxnard","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,2895,2900,3000,3275,3300,3125,2950,3350,3350,3275,3350,3047.5,3100,3100,2995,3087.5,3075,3116,3150,3250,3275,3225
"Des Moines","IA","Des Moines-West Des Moines","Polk County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1000,1050,1150,1087.5,1125,1217.5,1204.5,1202,1195,1095
"Ocala","FL","Ocala","Marion County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1700,1800,1600,1500,1550,1587.5,1487.5,1500,1700
"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",99,,,,,,,,,,,,2725,2700,2700,2650,2850,2700,2600,2600,2499,2500,2495,2500,2500,2595,2625,2900,2700,2850,2800,2950,2800,2750,2700,2750,2600,2700,2650,2675,2750,2750,2795,2900,2850,2825,2800,2800,2697.5,2600,2600,2600,2692.5,2650,2700,2700,2837.5,2825,2990,2800,2975,2850,2850,2900,2900,2900,2925,2975,3000,3000,2900,2900,2880,2800,2850,2900,2900,3000,2797.5,3275,3300,3150,2950,3009,2900,2999,2997,3179,3125,3150,3000,3100,2900,3000,3075,3002.5,3000,2990,2950,2925,3025,3025,3100,3100,2950,3000,3002.5,3000,3000,3000,3251,3300,3500,3500,3498,3500,3500,3500
"Woodbridge","VA","Washington-Arlington-Alexandria","Prince William County",100,,,,,,,,,,,,,,,,2195,2250,2200,2375,2425,2425,2047,1972.5,2147.5,2195,2300,2300,2272.5,2300,2300,2250,2100,1999.5,2025,1975,1925,2200,2195,2197.5,2100,2150,2300,2272.5,2300,2300,2297.5,2242.5,2395,2395,2300,2300,2300,2395,2300,2300,2300,2200,2300,2200,2200,2200,2185,2275,2300,2492.5,2375,2350,2400,2325,2200,2250,2300,2300,2400,2200,2500,2295,2300,2500,2325,2247.5,2200,2300,2425,2400,2400,2387.5,2400,2400,2400,2300,2250,2300,2200,2250,2250,2275,2375,2350,2575,2500,2350,2400,2300,2350,2300,2200,2200,2200,2400,2300,2495,2500,2300,2200,2200,2200
"Rochester","NY","Rochester","Monroe County",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.5,1025,862.5,900,950,950,995,1000,1047.5,1200,1172.5,1150,1100,1025,1000,1050,1075,1195,1195,1275,1275,1097.5,1100,1197.5,1100,1037.5,1075,1100,1197.5,1095,1250,1350,1267.5,1247.5,1197,1100,1095,1095
"Montgomery","AL","Montgomery","Montgomery County",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,1525,1525,1525,1450,1400,1375,1275,1497.5,1400,1300,1300,1400,1500,1575,1650,1550,1500,1395,1550,1622.5,1550,1450,1550,1495,1587.5,1550,1597.5,1600,1512.5,1387.5,1450
"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275,2300,2485,2500,2650,2537.5,2500,2500,2400,2445,2395,2200,2272.5,2395,2542.5,2585,2522.5,2750,2522.5,2445,2315,2565,2600,2525,2400,2432.5,2547.5,2600,2520,2532.5,2500,2500,2510,2595
"Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",104,,,,,,,,,,,,,2100,2100,2100,2200,2300,2200,2275,2225,2150,2025,2100,2000,2095,2295,2150,2100,2250,2300,2200,2100,2100,2100,2100,2195,2200,2292.5,2200,2125,2200,2200,2200,2300,2300,2199,2250,2295,2297.5,2200,2200,2200,2297.5,2300,2304.5,2295,2295,2250,2200,2195,2195,2295,2300,2300,2300,2300,2400,2395,2400,2397.5,2400,2397.5,2390,2400,2350,2412.5,2400,2375,2300,2325,2450,2350,2397.5,2400,2436.5,2500,2500,2500,2500,2500,2550,2599.5,2550,2455,2400,2472.5,2500,2500,2525,2600,2500,2500,2500,2550,2500,2600,2650,2600,2632.5,2575,2550,2600,2700,2790.5,2595,2550,2597.5
"Oceanside","CA","San Diego-Carlsbad","San Diego County",105,,,,,,,,,,,,,,,,,2220,2150,2172.5,2100,1997.5,2150,2095,2194.5,2200,2100,2150,2185,2150,2250,2240,2199.5,2200,2195,2200,2297.5,2250,2292.5,2312.5,2350,2350,2300,2250,2350,2300,2300,2295,2300,2295,2295,2295,2350,2450,2395,2295,2372.5,2380,2395,2295,2347.5,2285,2322.5,2500,2495,2450,2407.5,2497.5,2500,2450,2395,2450,2495,2472.5,2450,2450,2499.5,2500,2500,2572.5,2500,2595,2450,2547.5,2600,2580,2600,2650,2700,2750,2650,2700,2650,2650,2600,2625,2650,2700,2700,2750,2897.5,2892.5,2850,2850,2800,2697.5,2775,2700,2790,2800,2887.5,2875,2850,2850,2950,2950,3000,2962.5
"Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1525,1512,1562.5,1647.5,1585,1650,1872.5,1800,1975,1850,1847.5,1830,1787.5,1800,1800,1800,1990,1952.5,1837.5,1875,2095,1895,1897.5,1900,1895,1925,1812.5,1885,1895,1945,2000,2000,1995,1995,1995,1970,1995
"Gainesville","FL","Gainesville","Alachua County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1550,1535,1500,1475,1495,1500,1550,1550,1735,1800,1800,1825,1800,1700,1650,1650,1547.5,1640,1900,1725,1900,1800,1845,1897.5,1845,1740,1745,1730,1704.5,1661.5
"Yonkers","NY","New York-Newark-Jersey City","Westchester County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2500,2500,2485,2500,2500,2400,2550,2400,2400,2435,2400,2400,2470,2497.5,2400,2400,2400,2300,2400,2400,2400,2400,2400,2440,2470,2500,2500,2500,2500,2450,2425,2449.5
"Augusta","GA","Augusta-Richmond County","Richmond County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1175,1250,1100,1150,1200,1225,1200,1150,1150,1150,1162.5,1250,1295,1300,1225,1150,1200,1200,1172.5,1150,1122.5,1195,1135,1150,1350,1297.5,1295,1350,1350,1300,1295
"Moreno Valley","CA","Riverside-San Bernardino-Ontario","Riverside County",110,,,,,,,,,,,,,,,,,,1550,1500,1512.5,1500,1500,1512.5,1525,1499.5,1440,1495,1500,1550,1550,1550,1550,1550,1550,1550,1575,1550,1550,1595,1599.5,1597,1600,1595,1600,1595,1550,1585,1595,1595,1595,1595,1649,1609.5,1650,1625,1600,1600,1600,1650,1649,1649.5,1650,1672.5,1680,1700,1700,1700,1700,1699,1697.5,1695,1700,1700,1750,1750,1742.5,1750,1765,1790,1672.5,1700,1700,1700,1730,1840,1893,1850,1812.5,1880,1875,1850,1835,1795,1799,1845,1825,1847.5,1812.5,1895,1912.5,1950,1965,1925,1995,1995,2062,1980,1900,1995,2000,2000,1937,1995,2089.5,2095,1982.5,1995
"Akron","OH","Akron","Summit County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,750,829,790,850,834,850,762.5,775,775,795,800,800,795,795,775,785,775,785,750,750,750,750,795,825,825,825,825,800,775,825,845,862.5,895
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",112,,,,,,,,,,,,,,,,3300,2950,2900,3147.5,2900,2965,2995,3000,3000,3050,2995,2822.5,3190,2985,2700,2950,3070,3200,3000,3000,3000,2895,2895,3100,3000,3400,3500,3400,3400,3345,3200,3247.5,3200,3200,3200,3297.5,3597.5,3500,3500,3500,3450,3450,3400,3500,3700,3525,3400,3497.5,3595,3600,3525,3300,3500,3300,3275,3500,3537.5,3400,3400,3325,3500,3700,3547.5,3600,3350,3500,3300,3250,3200,3300,3500,3500,3500,3500,3500,3795,3795,3650,3497.5,3500,3500,3650,3800,3800,3600,3800,3650,3650,3747.5,3675,3647.5,3800,3800,3800,3700,3837.5,3700,3875,3795,3797.5,4150,4150
"Salt Lake City","UT","Salt Lake City","Salt Lake County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.5,1825,2095,2000,1995,1772.5,1700,1700,1800,1985,1750,1900,1950,1895,1995,2000,2037.5,2075,1837.5,1797.5,1897.5,1995,1900,1895,1895,2025,1995,2000,2037.5,2025,1985,1800
"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie County",114,,,,,,,,,,,,,1300,1325,1325,1300,1375,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1395,1350,1300,1300,1300,1300,1300,1300,1300,1330,1350,1350,1400,1425,1450,1475,1400,1450,1350,1375,1400,1400,1400,1450,1450,1450,1450,1425,1475,1475,1475,1475,1500,1495,1495,1500,1500,1500,1522.5,1525,1500,1537.5,1600,1575,1500,1550,1600,1650,1595,1600,1650,1595,1600,1550,1600,1600,1650,1700,1700,1750,1700,1682,1725,1750,1700,1700,1700,1700,1700,1700,1800,1787.5,1750,1800,1800,1750,1750,1742.5,1840,1750,1800,1817.5,1800,1800,1800,1825,1800,1850,1800,1797.5
"Fort Collins","CO","Fort Collins","Larimer County",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1800,1837.5,1875,1885,1895,1885,1795,1750,1795,1800,1750,1850,1962.5,1975,1995,2000,1995,1900,1900,1962.5,1900,1900,1900,1995,2000,2000,2050,2000,1995,2000,1997.5,1995,2025
"Worcester","MA","Worcester","Worcester County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.5,1600,1600,1600,1600,1680,1750,1800,1500,1571,1600,1600,1700,1750,1600,1800,1625,1600,1600,1650,1600,1700
"Overland Park","KS","Kansas City","Johnson County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1995,2100,2122.5,2125,2200,2198,2125,2160,1995,2000,1995,1995,2025,2000,2050,2095,1995,2099,1950,1950,1950,1885,1850,1885,1987,2200,2197.5,2100,2207.5,2100,1965,1977.5,1995
"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",118,,,,,,,,,,,,,,,,,,1399,1350,1350,1450,1450,1422.5,1495,1354.5,1350,1395,1395,1395,1443,1400,1400,1550,1495,1450,1482,1437.5,1450,1450,1500,1550,1595,1549,1550,1522,1499,1480,1450,1435,1412.5,1400,1400,1450,1450,1400,1395,1395,1400,1472.5,1400,1475,1497.5,1550,1595,1545,1600,1647.5,1600,1550,1539.5,1495,1550,1603.5,1600,1600,1575,1400,1495,1550,1500,1520,1597,1437.5,1595,1685,1700,1750,1750,1695,1700,1700,1700,1795,1796,1822.5,1800,1725,1785,1750,1750,1925,1920,1950,1925,1977,1950,1962.5,1950,1962.5,1975,1950,1985,2050,2045,2050,2050,2050
"Grand Prairie","TX","Dallas-Fort Worth-Arlington","Dallas County",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749,1695,1752.5,1875,1900,1862.5,1850,1822.5,1850,1825,1922.5,1947.5,1950,1995,1950,1962.5,1872.5,1995,1950,1900,1900,1927.5,1862.5,1995,1985,1975,1975,1900,1967.5,1947.5,1900,1925,1922.5,1975
"Beaverton","OR","Portland-Vancouver-Hillsboro","Washington County",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,2297.5,2295,2219.5,2195,2195,2049,2025,2072.5,2095,2295,2200,2295,2300,2300,2195,2200,2195,2097.5,2000,2100,2300,2472.5,2450,2425,2395,2422.5,2475,2397.5,2375
"Escondido","CA","San Diego-Carlsbad","San Diego County",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525,2600,2600,2950,2725,2645,2787.5,2650,2800,2800,2922.5,2750,2795,2800,2825,2772.5,2895,2795,2800,2972.5,2895,2717.5,2750,3000,2790,2650,2745,2800,2849.5,3000,3000,2897.5,2850,2797.5
"Providence","RI","Providence-Warwick","Providence County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1800,1800,1800,1897,1800,1600,1600,1600,1600,1600,1697.5,1800,1900,1995,2000,1900,1800,1700,1700,1696,1800,1900,1900,2000,2050,2000,2000,2000,2000,2000,1900,1800,2100,2170,2100,2000,2137.5,2200,2100,2100,2150,2100,2200,2350,2300,2300,2300,2197.5,2195,2100,2025,2100,2000,2200,2250,2200,2400,2200,2300,2250,2200,2300,2200,2199,2200,2200,1995,2100,2350
"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2300,2250,2328,2300,2285,2400,2350,2420,2400,2350,2350,2420,2400,2395,2400,2500,2500,2495,2587.5,2525,2500,2500,2500,2525,2550,2600,2600,2550,2600,2500,2500,2500,2400
"Columbus","GA","Columbus","Muscogee County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1125,1100,1150,1200,1137.5,1150,1150,1150,1150,1172.5,1195,1100,1100,1100,1200,1337.5,1350,1272.5,1200,1250,1250,1100,1100,1100,1100,1150,1195,1227.5,1200,1225,1200,1200,1200,1150,1100,1097.5,1100,1097.5,1150,1137.5,1312.5,1195,1100,1200,1100,1147.5,1075,1100,1100,1195,1162.5,1272.5,1200,1150,1050,1050,1100,1099,1100,1099.5,1200,1300,1250,1150,1100,1200,1150,1150,1195,1172.5,1200,1300,1285,1275,1350,1120,995,1075,1200,1225
"Charleston","SC","Charleston-North Charleston","Charleston County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2800,2700,2457.5,2700,2597.5,2640,2550,2400,2695,2900,3040,3199.5,3200,2800,2800,2600,2500,2400,2300,2600
"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",126,,,,,,,,,,,,,1200,1295,1266,1200,1275,1250,1250,1295,1250,1250,1250,1250,1200,1200,1299,1300,1395,1372.5,1450,1400,1400,1395,1350,1350,1400,1450,1595,1495,1450,1450,1450,1500,1495,1475,1500,1450,1400,1400,1400,1592.5,1600,1537.5,1355,1395,1400,1372.5,1355,1365,1380,1450,1400,1425,1450,1462.5,1450,1450,1450,1495,1455,1450,1450,1500,1500,1495,1500,1500,1500,1500,1500,1500,1497.5,1500,1500,1595,1595,1599,1550,1575,1550,1600,1525,1597,1600,1650,1637.5,1642.5,1675,1697,1700,1697.5,1650,1650,1697.5,1715,1718,1700,1700,1705,1750,1750,1795,1750,1795,1792.5,1750
"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",127,,,,,,,,,,,,,,,,,,2200,2370,2250,2125,2050,2400,2500,2350,2187.5,2187.5,2172.5,2195,2200,2200,2350,2295,2200,2200,2199.5,2200,2170,2200,2250,2200,2250,2200,2270,2250,2290,2250,2240,2215,2250,2300,2300,2350,2400,2350,2325,2300,2300,2300,2295,2299.5,2290,2300,2350,2350,2350,2475,2450,2450,2390,2450,2400,2500,2500,2400,2400,2575,2400,2500,2500,2447.5,2550,2500,2475,2500,2600,2572.5,2650,2600,2600,2650,2600,2572.5,2500,2595,2500,2500,2600,2650,2650,2695,2700,2669.5,2700,2675,2700,2725,2750,2750,2692.5,2750,2750,2765,2750,2800,2782.5,2770
"Cape Coral","FL","Cape Coral-Fort Myers","Lee County",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1650,1695,1700,1800,1800,1745,1745,1695,1675,1697,1750,1795,1812.5,1800,1695,1650,1650,1650,1695,1690,1670,1700,1750,1795,1815,1750,1795,1747.5,1700,1650,1645
"Savannah","GA","Savannah","Chatham County",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476,1625,1600,1595,1562.5,1550,1550,1510,1495,1500,1450,1475,1488,1625,1685,1650,1650,1650,1600,1495,1495,1495,1485.5,1500,1525,1600,1650,1612.5,1650,1800,1650,1870,1750
"Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",130,,,,,,,,,,,,,,,,,,,,,,,1800,1687.5,1650,1900,1900,1990,1950,1937.5,1875,1850,1825,1800,1650,1710,1725,1825,1972.5,1925,1972.5,1950,1900,1837.5,1850,1800,1800,1800,1800,1800,1850,1995,1995,1962.5,1967.5,1967.5,1875,1875,1850,1875,1875,1900,1897.5,1950,1975,1950,1950,1900,1850,1900,1977.5,1995,1950,1950,1995,1950,1900,1995,1995,1922.5,2150,1995,1972.5,1995,2000,1950,1995,2000,2000,2070,1995,1995,1900,2000,1997.5,1995,1900,1900,2000,2100,2100,1950,2000,1995,1900,1900,1925,1925,2000,2000,2050,2100,2100,2050,2100,2000,1997.5
"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",131,,,,,,,,,,,,,,,,,,,,,,1495,1500,1600,1625,1495,1597.5,1500,1500,1522.5,1600,1550,1550,1550,1600,1600,1650,1650,1662.5,1650,1600,1600,1595,1600,1595,1595,1550,1595,1595,1550,1550,1550,1599,1597,1600,1600,1600,1600,1600,1650,1795,1747,1750,1675,1675,1625,1700,1625,1600,1595,1600,1650,1695,1695,1674.5,1600,1700,1600,1600,1650,1650,1597.5,1600,1750,1795,1850,1900,1900,1895,1925,1774.5,1772,1900,1965,1950,1900,1950,1962.5,1997.5,2050,2050,2177.5,2150,2075,2100,2100,2100,2100,2295,2295,2247.5,2200,2190,2250,2200,2197.5,2195
"Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",132,,,,,,,,,,,,,1495,1450,1495,1495,1550,1550,1525,1495,1500,1425,1400,1400,1395,1450,1400,1450,1500,1500,1500,1500,1497.5,1450,1412.5,1400,1450,1550,1572.5,1595,1600,1595,1527.5,1550,1500,1450,1500,1495,1450,1450,1485,1500,1585,1575,1550,1497.5,1500,1495,1500,1525,1500,1497.5,1550,1595,1600,1600,1555,1500,1500,1500,1500,1500,1500,1550,1575,1572.5,1450,1500,1400,1450,1485,1550,1575,1575,1550,1525,1575,1550,1600,1550,1550,1595,1550,1550,1550,1500,1575,1500,1550,1550,1585,1595,1585,1600,1585,1550,1525,1500,1550,1650,1662.5,1550,1550,1550,1572.5,1590,1597.5
"Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",133,,,,,,,,,,,,,,,,1650,1612.5,1600,1600,1650,1650,1595,1590,1595,1580,1595,1595,1595,1625,1650,1595,1650,1650,1650,1650,1650,1605,1620,1625,1650,1600,1600,1639,1595,1650,1650,1695,1695,1662.5,1650,1665,1700,1750,1712.5,1700,1700,1695,1695,1700,1695,1697.5,1695,1700,1750,1750,1775,1795,1750,1725,1795,1797.5,1800,1795,1795,1795,1800,1895,1800,1795,1807.5,1825,1797.5,1800,1867.5,1897,1900,2000,1950,1999,1995,2095,2000,2100,2000,2000,2072.5,1995,1995,2195,2100,2195,2195,2100,2100,2095,2100,2100,2195,2150,2195,2225,2200,2197.5,2195,2297,2195,2195
